Timestamp,Datetime,Hop_Number,Source_IP,Source_Hostname,Dest_IP,Dest_Hostname,Estado_Origem_Viagem,Estado_Destino_Viagem,Estado_Deduzido
1752228143,2025-07-11 07:02:23,1,200.129.75.254,gateway,192.168.75.1,No-Hostname,PB,PE,PB
1752228143,2025-07-11 07:02:23,2,192.168.75.1,No-Hostname,170.79.214.20,cpb1-bpb1.bkb.rnp.br,PB,PE,PB
1752228143,2025-07-11 07:02:23,3,170.79.214.20,cpb1-bpb1.bkb.rnp.br,170.79.213.8,cp1e-cpb1-chesf.bkb.rnp.br,PB,PE,
1752228143,2025-07-11 07:02:23,4,170.79.213.8,cp1e-cpb1-chesf.bkb.rnp.br,170.79.214.89,bpe1-cpe1.bkb.rnp.br,PB,PE,
1752228143,2025-07-11 07:02:23,5,170.79.214.89,bpe1-cpe1.bkb.rnp.br,200.133.31.237,No-Hostname,PB,PE,PE
1752228143,2025-07-11 07:02:23,6,200.133.31.237,No-Hostname,200.133.0.53,monipe-pe-atraso.rnp.br,PB,PE,PE
1752228811,2025-07-11 07:13:31,1,200.129.75.254,gateway,192.168.75.1,No-Hostname,PB,PE,PB
1752228811,2025-07-11 07:13:31,2,192.168.75.1,No-Hostname,170.79.214.20,cpb1-bpb1.bkb.rnp.br,PB,PE,PB
1752228811,2025-07-11 07:13:31,3,170.79.214.20,cpb1-bpb1.bkb.rnp.br,170.79.213.8,cp1e-cpb1-chesf.bkb.rnp.br,PB,PE,
1752228811,2025-07-11 07:13:31,4,170.79.213.8,cp1e-cpb1-chesf.bkb.rnp.br,170.79.214.89,bpe1-cpe1.bkb.rnp.br,PB,PE,
1752228811,2025-07-11 07:13:31,5,170.79.214.89,bpe1-cpe1.bkb.rnp.br,200.133.31.237,No-Hostname,PB,PE,PE
1752228811,2025-07-11 07:13:31,6,200.133.31.237,No-Hostname,200.133.0.53,monipe-pe-atraso.rnp.br,PB,PE,PE
1752229309,2025-07-11 07:21:49,1,200.129.75.254,gateway,192.168.75.1,No-Hostname,PB,PE,PB
1752229309,2025-07-11 07:21:49,2,192.168.75.1,No-Hostname,170.79.214.20,cpb1-bpb1.bkb.rnp.br,PB,PE,PB
1752229309,2025-07-11 07:21:49,3,170.79.214.20,cpb1-bpb1.bkb.rnp.br,170.79.213.8,cp1e-cpb1-chesf.bkb.rnp.br,PB,PE,
1752229309,2025-07-11 07:21:49,4,170.79.213.8,cp1e-cpb1-chesf.bkb.rnp.br,170.79.214.89,bpe1-cpe1.bkb.rnp.br,PB,PE,
1752229309,2025-07-11 07:21:49,5,170.79.214.89,bpe1-cpe1.bkb.rnp.br,200.133.31.237,No-Hostname,PB,PE,PE
1752229309,2025-07-11 07:21:49,6,200.133.31.237,No-Hostname,200.133.0.53,monipe-pe-atraso.rnp.br,PB,PE,PE
1752230029,2025-07-11 07:33:49,1,200.129.75.254,gateway,192.168.75.1,No-Hostname,PB,PE,PB
1752230029,2025-07-11 07:33:49,2,192.168.75.1,No-Hostname,170.79.214.20,cpb1-bpb1.bkb.rnp.br,PB,PE,PB
1752230029,2025-07-11 07:33:49,3,170.79.214.20,cpb1-bpb1.bkb.rnp.br,170.79.213.8,cp1e-cpb1-chesf.bkb.rnp.br,PB,PE,
1752230029,2025-07-11 07:33:49,4,170.79.213.8,cp1e-cpb1-chesf.bkb.rnp.br,170.79.214.89,bpe1-cpe1.bkb.rnp.br,PB,PE,
1752230029,2025-07-11 07:33:49,5,170.79.214.89,bpe1-cpe1.bkb.rnp.br,200.133.31.237,No-Hostname,PB,PE,PE
1752230029,2025-07-11 07:33:49,6,200.133.31.237,No-Hostname,200.133.0.53,monipe-pe-atraso.rnp.br,PB,PE,PE
1752230841,2025-07-11 07:47:21,1,200.129.75.254,gateway,192.168.75.1,No-Hostname,PB,PE,PB
1752230841,2025-07-11 07:47:21,2,192.168.75.1,No-Hostname,170.79.214.20,cpb1-bpb1.bkb.rnp.br,PB,PE,PB
1752230841,2025-07-11 07:47:21,3,170.79.214.20,cpb1-bpb1.bkb.rnp.br,170.79.213.8,cp1e-cpb1-chesf.bkb.rnp.br,PB,PE,
1752230841,2025-07-11 07:47:21,4,170.79.213.8,cp1e-cpb1-chesf.bkb.rnp.br,170.79.214.89,bpe1-cpe1.bkb.rnp.br,PB,PE,
1752230841,2025-07-11 07:47:21,5,170.79.214.89,bpe1-cpe1.bkb.rnp.br,200.133.31.237,No-Hostname,PB,PE,PE
1752230841,2025-07-11 07:47:21,6,200.133.31.237,No-Hostname,200.133.0.53,monipe-pe-atraso.rnp.br,PB,PE,PE
1752231422,2025-07-11 07:57:02,1,200.129.75.254,gateway,No-IP,No-Hostname,PB,PE,PB
1752231422,2025-07-11 07:57:02,2,No-IP,No-Hostname,170.79.214.20,cpb1-bpb1.bkb.rnp.br,PB,PE,SP
1752231422,2025-07-11 07:57:02,3,170.79.214.20,cpb1-bpb1.bkb.rnp.br,170.79.213.8,cp1e-cpb1-chesf.bkb.rnp.br,PB,PE,
1752231422,2025-07-11 07:57:02,4,170.79.213.8,cp1e-cpb1-chesf.bkb.rnp.br,170.79.214.89,bpe1-cpe1.bkb.rnp.br,PB,PE,
1752231422,2025-07-11 07:57:02,5,170.79.214.89,bpe1-cpe1.bkb.rnp.br,200.133.31.237,No-Hostname,PB,PE,PE
1752231422,2025-07-11 07:57:02,6,200.133.31.237,No-Hostname,200.133.0.53,monipe-pe-atraso.rnp.br,PB,PE,PE
1752231970,2025-07-11 08:06:10,1,200.129.75.254,gateway,192.168.75.1,No-Hostname,PB,PE,PB
1752231970,2025-07-11 08:06:10,2,192.168.75.1,No-Hostname,170.79.214.20,cpb1-bpb1.bkb.rnp.br,PB,PE,PB
1752231970,2025-07-11 08:06:10,3,170.79.214.20,cpb1-bpb1.bkb.rnp.br,170.79.213.8,cp1e-cpb1-chesf.bkb.rnp.br,PB,PE,
1752231970,2025-07-11 08:06:10,4,170.79.213.8,cp1e-cpb1-chesf.bkb.rnp.br,170.79.214.89,bpe1-cpe1.bkb.rnp.br,PB,PE,
1752231970,2025-07-11 08:06:10,5,170.79.214.89,bpe1-cpe1.bkb.rnp.br,200.133.31.237,No-Hostname,PB,PE,PE
1752231970,2025-07-11 08:06:10,6,200.133.31.237,No-Hostname,200.133.0.53,monipe-pe-atraso.rnp.br,PB,PE,PE
1752232261,2025-07-11 08:11:01,1,200.129.75.254,gateway,192.168.75.1,No-Hostname,PB,PE,PB
1752232261,2025-07-11 08:11:01,2,192.168.75.1,No-Hostname,170.79.214.20,cpb1-bpb1.bkb.rnp.br,PB,PE,PB
1752232261,2025-07-11 08:11:01,3,170.79.214.20,cpb1-bpb1.bkb.rnp.br,170.79.213.8,cp1e-cpb1-chesf.bkb.rnp.br,PB,PE,
1752232261,2025-07-11 08:11:01,4,170.79.213.8,cp1e-cpb1-chesf.bkb.rnp.br,170.79.214.89,bpe1-cpe1.bkb.rnp.br,PB,PE,
1752232261,2025-07-11 08:11:01,5,170.79.214.89,bpe1-cpe1.bkb.rnp.br,200.133.31.237,No-Hostname,PB,PE,PE
1752232261,2025-07-11 08:11:01,6,200.133.31.237,No-Hostname,200.133.0.53,monipe-pe-atraso.rnp.br,PB,PE,PE
1752233629,2025-07-11 08:33:49,1,200.129.75.254,gateway,192.168.75.1,No-Hostname,PB,PE,PB
1752233629,2025-07-11 08:33:49,2,192.168.75.1,No-Hostname,170.79.214.20,cpb1-bpb1.bkb.rnp.br,PB,PE,PB
1752233629,2025-07-11 08:33:49,3,170.79.214.20,cpb1-bpb1.bkb.rnp.br,170.79.213.8,cp1e-cpb1-chesf.bkb.rnp.br,PB,PE,
1752233629,2025-07-11 08:33:49,4,170.79.213.8,cp1e-cpb1-chesf.bkb.rnp.br,170.79.214.89,bpe1-cpe1.bkb.rnp.br,PB,PE,
1752233629,2025-07-11 08:33:49,5,170.79.214.89,bpe1-cpe1.bkb.rnp.br,200.133.31.237,No-Hostname,PB,PE,PE
1752233629,2025-07-11 08:33:49,6,200.133.31.237,No-Hostname,200.133.0.53,monipe-pe-atraso.rnp.br,PB,PE,PE
1752234240,2025-07-11 08:44:00,1,200.129.75.254,gateway,192.168.75.1,No-Hostname,PB,PE,PB
1752234240,2025-07-11 08:44:00,2,192.168.75.1,No-Hostname,170.79.214.20,cpb1-bpb1.bkb.rnp.br,PB,PE,PB
1752234240,2025-07-11 08:44:00,3,170.79.214.20,cpb1-bpb1.bkb.rnp.br,170.79.213.8,cp1e-cpb1-chesf.bkb.rnp.br,PB,PE,
1752234240,2025-07-11 08:44:00,4,170.79.213.8,cp1e-cpb1-chesf.bkb.rnp.br,170.79.214.89,bpe1-cpe1.bkb.rnp.br,PB,PE,
1752234240,2025-07-11 08:44:00,5,170.79.214.89,bpe1-cpe1.bkb.rnp.br,200.133.31.237,No-Hostname,PB,PE,PE
1752234240,2025-07-11 08:44:00,6,200.133.31.237,No-Hostname,200.133.0.53,monipe-pe-atraso.rnp.br,PB,PE,PE
1752234996,2025-07-11 08:56:36,1,200.129.75.254,gateway,192.168.75.1,No-Hostname,PB,PE,PB
1752234996,2025-07-11 08:56:36,2,192.168.75.1,No-Hostname,170.79.214.20,cpb1-bpb1.bkb.rnp.br,PB,PE,PB
1752234996,2025-07-11 08:56:36,3,170.79.214.20,cpb1-bpb1.bkb.rnp.br,170.79.213.8,cp1e-cpb1-chesf.bkb.rnp.br,PB,PE,
1752234996,2025-07-11 08:56:36,4,170.79.213.8,cp1e-cpb1-chesf.bkb.rnp.br,170.79.214.89,bpe1-cpe1.bkb.rnp.br,PB,PE,
1752234996,2025-07-11 08:56:36,5,170.79.214.89,bpe1-cpe1.bkb.rnp.br,200.133.31.237,No-Hostname,PB,PE,PE
1752234996,2025-07-11 08:56:36,6,200.133.31.237,No-Hostname,200.133.0.53,monipe-pe-atraso.rnp.br,PB,PE,PE
1752235392,2025-07-11 09:03:12,1,200.129.75.254,gateway,192.168.75.1,No-Hostname,PB,PE,PB
1752235392,2025-07-11 09:03:12,2,192.168.75.1,No-Hostname,170.79.214.20,cpb1-bpb1.bkb.rnp.br,PB,PE,PB
1752235392,2025-07-11 09:03:12,3,170.79.214.20,cpb1-bpb1.bkb.rnp.br,170.79.213.8,cp1e-cpb1-chesf.bkb.rnp.br,PB,PE,
